gene,stats,fdr,log2(old/young),DEG
Gm16751,6.637098819320362,0.06946154674373932,0.07865363,0
Chd6,17.200058476677324,0.0005953550836940853,-0.009529922,0
Ptprt,60.424879163961265,6.490974920112977e-13,-0.71837133,-1
Srsf6,2.7083385912789595,0.3560869807958614,-0.0011513672,0
L3mbtl1,2.4792896778770035,0.3905581953944202,0.3470233,0
Sgk2,82.74265596785432,1.2065398731862152e-17,-0.4268379,-1
Ift52,0.8640846550628796,0.729087204367701,0.044893347,0
Mybl2,0.3252119563539571,0.8890203087232654,-0.111470126,0
Tox2,1.6943587121050723,0.5323501133674136,-0.70131844,0
Oser1,13.200614970345004,0.003715468958485266,-0.22861794,0
2900093K20Rik,8.669874851683916,0.028540569119114862,-0.29597396,0
Gdap1l1,1.0474141201538483,0.6810577453441066,-0.06710125,0
Fitm2,0.9815905120667607,0.6982024774588257,-0.24872494,0
Ttpal,28.233362867513666,3.367081464235649e-06,-0.5000265,-1
Serinc3,64.12887981436255,1.0778573200309389e-13,-0.33486557,-1
Pkig,37.336372862617935,4.3922816239115776e-08,-0.30189034,-1
Gm16316,6.6168878440971834,0.07007632478256709,-0.6304542,0
Ada,18.974545940391728,0.00026146997209658185,-0.7729282,-1
Rims4,0.018774057256404363,0.9930021706922044,0.08294554,0
Ywhab,40.09976881245433,1.166608007392002e-08,-0.33524263,-1
Tomm34,13.864444686909172,0.002737958635030363,-0.14875488,0
Stk4,12.985191119781623,0.004109605808534548,-0.10698164,0
Matn4,125.07456341630083,1.1639196538446443e-26,-0.01297432,0
Rbpjl,25.491660115307777,1.2325239498254268e-05,1.2970897,1
Sdc4,8.615167872853904,0.029231772557915148,1.5512455,0
Sys1,131.33545163165437,5.3811372294127005e-28,-0.77078015,-1
Dbndd2,145.4246740705391,5.202735532605804e-31,-0.33416533,-1
Pigt,37.00351523130352,5.1533971765994695e-08,-0.42524895,-1
Dnttip1,0.5232463289925411,0.8299768501572394,-0.026683453,0
Gm11457,0.9531503742711749,0.7049014112394711,-0.23888089,0
Snx21,6.370812455110516,0.07796592024889558,0.21010351,0
Acot8,1.6448115446714486,0.5420309593160073,-0.11307157,0
Zswim3,3.389352988607415,0.27119494434260405,0.0810294,0
Zswim1,7.390065027982452,0.05024424630517338,-0.5346316,0
Ctsa,273.08826450321664,1.9401225782215517e-58,-1.3542178,-1
Pcif1,1.7241845686815505,0.5258657660214803,-0.17412955,0
Zfp335,4.077536647798821,0.20451613214959977,-0.18006623,0
Zfp335os,3.347773671812638,0.27572443029596944,0.12511986,0
Slc12a5,2.9598084212034834,0.32293401448494424,0.41499743,0
Ncoa5,13.587892049925541,0.0031096338589363033,0.16564983,0
Cdh22,2.369276022086007,0.4084906369338315,-0.2768458,0
Slc35c2,10.186688238526274,0.014562037525644389,-0.57175934,0
Elmo2,25.658336933193496,1.1396625574729409e-05,-0.28620207,0
Zfp334,4.751780706237629,0.15502003616880008,-0.115287274,0
Slc13a3,0.6621543237429252,0.786915833372236,-0.03197144,0
Eya2,79.26048743938343,6.651307882130793e-17,-1.4936346,-1
Zmynd8,51.917248998110765,4.03807893095882e-11,-0.15774338,0
Gm11465,3.3779203675541325,0.27234262745886617,-0.95523953,0
Ncoa3,10.623792784334366,0.011965049989571605,0.058944155,0
Sulf2,72.95099159832371,1.4634044670768221e-15,-0.31807148,-1
Prex1,89.1613532902245,5.206575776318493e-19,-0.22201353,0
Arfgef2,16.06929615714705,0.0010019783467893626,0.13449432,0
Cse1l,0.937763112868668,0.7094380516217134,0.070646726,0
Stau1,6.499383951966089,0.0737604705208902,-0.010047304,0
Ddx27,3.9164187727069555,0.21894900960998728,-0.11328846,0
Znfx1,13.467276648928056,0.0032880586223246323,-0.19915983,0
Kcnb1,0.1537413261193932,0.9473468178336197,0.22189122,0
B4galt5,11.42360769455634,0.008353898046438874,-0.59716487,0
Slc9a8,13.821025654299218,0.002792760641013937,0.21171544,0
Spata2,36.09198578860883,7.98580950086804e-08,-0.44170928,-1
Rnf114,12.848505953571497,0.0043749209643315036,-0.16096051,0
Ube2v1,16.705319882305066,0.0007486914608223633,-0.5535646,-1
Tmem189,74.30858308474478,7.543345003444947e-16,-0.42471075,-1
Gm14320,1.5819284359292094,0.5540399786921589,0.78057903,0
Ptpn1,8.973113543703242,0.024966620608370294,-0.13653785,0
Adnp,33.424836472363495,2.8523928334987355e-07,-0.023471974,0
Dpm1,39.01671238302447,1.9635820539123517e-08,-0.25904754,0
Mocs3,0.9210550862446805,0.7143891741404023,-0.030529598,0
Nfatc2,10.121249967883125,0.015002338929902489,-0.8885795,0
Atp9a,47.10252241154044,4.056834097316297e-10,-0.25375673,0
Sall4,42.71549237577056,3.3447112991889102e-09,1.3813103,1
Zfp64,28.784576499269722,2.593821830391087e-06,0.2768261,0
Gm9873,9.580315233681672,0.01905830205927411,1.2107333,0
Tshz2,5.60660649360766,0.10786820999086258,-0.017509349,0
Bcas1,179.7711942494935,2.2107608047326107e-38,-0.2385976,0
Bcas1os2,204.44003069984834,1.1226294941022536e-43,-0.76324445,-1
Pfdn4,1.9055341781188104,0.4893273047759092,-0.39481294,0
Dok5,2.946286479655064,0.3247496702773065,-0.16165404,0
Fam210b,1.4504643077686732,0.5830633900946788,0.2160214,0
Cstf1,0.5018154606352355,0.8358757148151424,-0.037554044,0
Gm14455,2.9769532842564312,0.3207793417034321,0.07611441,0
Gcnt7,6.938980604093724,0.061047113421231695,-0.38648725,0
Rae1,0.7253506363129467,0.7677169062704295,0.06091803,0
Pmepa1,172.0512713680788,1.0005630165709184e-36,-1.0275241,-1
Rab22a,4.643143546726209,0.16207082486899463,0.06850326,0
Vapb,25.078236027799953,1.4991468002624185e-05,-0.16529971,0
Stx16,28.990474850447335,2.3535207653702185e-06,-0.078641176,0
Npepl1,11.299207381662125,0.008833539758978772,-0.21673435,0
Gnas,159.76662081992905,4.345562783762452e-34,-0.5051528,-1
Gm20721,23.7992039188363,2.751123733936202e-05,-0.8619798,-1
Nelfcd,1.2824598546719048,0.6216192375438767,-0.17519884,0
Ctsz,35.62277570291177,1.0016924120510548e-07,-0.6491463,-1
Atp5e,54.8050009602384,9.954831979539165e-12,-0.83016443,-1
Zfp831,0.3025974916658695,0.8962386781206209,-0.102804676,0
Gm14393,11.686921269085172,0.007408629818835802,0.39475915,0
Gm14399,14.446659359260659,0.002100126815818058,0.26990783,0
Gm14443,14.854280340858095,0.0017425241399149631,0.7341727,0
Gm14391,5.17441248177897,0.1295452392748382,0.019702872,0
Gm4631,1.6103278250246258,0.5486536393332596,0.3021773,0
Gm6710,0.6953282088862891,0.7765548510434302,0.19691664,0
Gm14305,0.04345021813120226,0.9839841388262636,-0.033358313,0
Gm14295,2.3528632596544785,0.4111464551989689,0.36924082,0
Gm14296,9.807079468450347,0.017260258288894992,0.24412876,0
Gm14401,4.422260729262868,0.1775492260189614,0.5961821,0
Gm14410,8.622511956462235,0.02914241622436165,0.3430134,0
Gm14412,30.79136302557634,1.0028009425350756e-06,0.9756767,1
Gm14418,4.866715649296192,0.14785472729960916,0.70901835,0
Gm14403,30.19914034844007,1.3265910262081562e-06,0.85318047,1
Gm14322,2.365173443448605,0.4089915468083666,0.5153482,0
Gm14325,2.6901532967046897,0.35863310985078345,-0.12564662,0
Gm14327,0.5511083036970682,0.8214669557521938,-0.15320513,0
Gm14326,6.184437938810587,0.08441737157254867,0.2150348,0
Zfp931,1.0674914295621134,0.6752592442688745,0.08897663,0
Phactr3,23.088923117285695,3.8393369517229474e-05,-0.03894356,0
Sycp2,15.081792369185216,0.0015727767612190135,-0.38415724,0
Fam217b,2.2355514196024266,0.4295430494097327,-0.28964958,0
Cdh4,0.1687409001785792,0.9418111212861169,-0.0011378558,0
4921531C22Rik,4.6823646484800445,0.15939726781064192,0.16814277,0
Lsm14b,24.453058497718157,2.0179425329567222e-05,-0.45830226,-1
Psma7,87.87646384458972,9.760498937537961e-19,-0.7396804,-1
Ss18l1,21.049106254409164,0.00010002174787703798,-0.46206146,-1
Mtg2,15.745409890199303,0.0011605479556279982,0.22756262,0
Osbpl2,7.2780551447884845,0.05273666932941434,0.14158222,0
Adrm1,34.05588608328644,2.1130993950112539e-07,-0.79123104,-1
Rps21,187.9876693573957,3.858265015082021e-40,-0.87413645,-1
Cables2,1.2988772958663777,0.6179755302227972,-0.06683885,0
B230312C02Rik,7.085197168280105,0.057369566566647434,-0.093477175,0
Mrgbp,0.0026810964564549815,0.9990536117441324,0.029292284,0
Ogfr,7.649978187992382,0.04473155067684749,-0.4841125,0
Col9a3,23.471964914595336,3.205547900901557e-05,-0.05246481,0
Dido1,6.143236294929751,0.08592269763075781,-0.0025057262,0
Gid8,0.8280469143461887,0.7388926446052214,-0.10631769,0
Slc17a9,2.0205340411645927,0.46839850069991046,0.4845997,0
Gm27032,8.722740565142605,0.027888275832652742,-1.0194455,0
Ythdf1,11.519721567708913,0.008000512529300886,-0.10058268,0
Nkain4,14.42974626648233,0.002116248656943847,-1.0809077,0
Arfgap1,9.179320045921626,0.02277836715335063,-0.12266006,0
9230112E08Rik,14.78910708736041,0.0017955104065105548,-1.2274023,0
Col20a1,111.47683117524106,9.351231555410612e-24,-1.2882347,-1
Kcnq2,1.58878992150894,0.5528783626736689,-0.06838878,0
Eef1a2,10.422705516602996,0.013089560788288424,0.029405866,0
Ppdpf,92.16632470211235,1.1991821148917186e-19,-1.2573614,-1
Gmeb2,38.23428908992119,2.8486207387934635e-08,0.3455551,1
Stmn3,52.442686045992225,3.1439953167708945e-11,-0.72276396,-1
Rtel1,1.95544014470324,0.4795897019522526,-0.0054840157,0
Arfrp1,0.13551326497335342,0.9529214857697617,0.01858818,0
Zgpat,5.972513592811458,0.09230509671892764,0.1766857,0
Zbtb46,1.9576909971491108,0.47929610821127044,-0.21895032,0
Tpd52l2,32.34493424651396,4.769733128905765e-07,-0.26632714,0
Dnajc5,33.940269332792646,2.234237861427565e-07,-0.06921683,0
Uckl1,9.086777673915114,0.023731408675792185,-0.39123228,0
Prpf6,8.553995231763606,0.03006993661655929,0.13523583,0
Samd10,1.722405512548345,0.526186355353691,-0.94261885,0
Tcea2,1.0665829452076447,0.675434833330316,-0.16762894,0
Myt1,86.44652088591708,1.9755208829499345e-18,-2.0275085,-1
Pcmtd2,24.20820447685357,2.2670984947359568e-05,-0.0239073,0
Polr3k,28.79171756756894,2.5852483339586326e-06,-0.62383324,-1
2700069I18Rik,2.4300982100715265,0.3985297298154909,0.48196456,0
Zfhx4,7.555764893616996,0.046657824216189074,0.1875173,0
Pex2,6.982437822803457,0.05996638019585872,-0.13913675,0
Pkia,78.55306364175959,9.3655166688807e-17,0.6471647,1
Zc2hc1a,56.69644892450032,3.990876711264521e-12,0.71137744,1
Stmn2,24.068122427991746,2.419880424937702e-05,-0.45305482,-1
Hey1,10.30790084234273,0.013777388380847612,-0.8398682,0
Mrps28,24.36042465783201,2.109208488725975e-05,0.21869493,0
Tpd52,136.14578322875232,5.022238801808308e-29,-0.3562716,-1
Zbtb10,11.14635293005392,0.009457697020875606,0.46848485,0
C030034L19Rik,3.6055300663316787,0.2484442336447069,-0.29634225,0
Zfp704,92.51309697834807,1.0153535571215506e-19,-0.13632423,0
Pag1,45.92682057717471,7.121437675974564e-10,0.43194768,1
Gm16337,0.07741539338710479,0.9729746232276865,0.1995485,0
Fabp5,765.3624813110574,9.92542318387409e-165,-1.814099,-1
Impa1,16.56054495201327,0.0007994720993385551,-0.34736145,-1
Zfand1,17.584067292856442,0.0004978671932390634,-0.28818277,0
Chmp4c,2.4538738169501686,0.39459507867734234,-0.20819741,0
Snx16,11.579531341527051,0.007780409295248554,0.2615905,0
Ralyl,636.8593439130897,6.172175818734675e-137,0.7223827,1
Lrrcc1,8.437420521668486,0.031628197278292004,-0.026719894,0
E2f5,2.7364814336798093,0.3519742539092517,0.071777396,0
Car2,12.23082169775856,0.005809047214265154,0.019598024,0
A930001A20Rik,5.481954331546958,0.11357752394592624,-0.5703114,0
Ythdf3,33.84254364597109,2.3406048461166724e-07,0.05219124,0
Mir124-2hg,1.2761785020863934,0.6229956959154522,0.021951692,0
Bhlhe22,21.97832164837949,6.484733469872614e-05,-1.5541236,-1
Cyp7b1,21.105568351556645,9.742105884483763e-05,-0.50812626,-1
Armc1,10.757222754176642,0.011254253384636263,-0.16457069,0
Mtfr1,1.7570157798031671,0.5190962434175262,0.08307008,0
Pde7a,91.62754826363363,1.5558500051623914e-19,-0.23392782,0
Gm16093,21.37697116133942,8.581456465326549e-05,-0.58535254,-1
1700064H15Rik,1.451226127902037,0.5830262449660463,-0.11389794,0
Cp,3.717126077821642,0.2372941215956062,-0.5548539,0
Hps3,6.357143271702701,0.0784257926874099,-0.15194868,0
Hltf,7.4286870023623806,0.04942360118894631,0.16117387,0
Gyg,9.093463632336686,0.02365517518224757,-0.21180353,0
Tbl1xr1,41.62887654079616,5.632683737446304e-09,0.11783378,0
Nlgn1,219.39507159752654,6.923607687293537e-47,0.19352716,0
Ect2,0.6873672300290837,0.779025969055909,-0.14668073,0
Nceh1,69.30063417209426,8.691854187512836e-15,-0.42161903,-1
Fndc3b,38.53660724127852,2.469630170081002e-08,0.41555855,1
Pld1,30.067900304517085,1.4119969670009725e-06,0.15981515,0
Tnik,246.6391189866728,9.632319262609394e-53,-0.53219,-1
Slc2a2,2.434925756916809,0.3977811365238581,0.23517443,0
1700112D23Rik,34.22590800781739,1.9495177527953714e-07,0.8769539,1
Eif5a2,3.001642203195206,0.31757985475150896,-0.098062836,0
Rpl22l1,38.31669952074593,2.741559347879391e-08,-0.52889353,-1
Egfem1,54.11969600702703,1.3905735722593e-11,0.2733476,0
Mecom,3.289846087725041,0.2823563834942211,-1.192577,0
Mynn,10.706168537938671,0.011515232003563138,0.2509326,0
Sec62,165.0864120409324,3.1622412743375155e-35,-0.42195445,-1
Phc3,80.53018607765155,3.568710211060563e-17,0.24993126,0
Prkci,3.8157242504521496,0.2279869746387888,0.15475987,0
Skil,7.8765601658532,0.04052438224773683,0.29174206,0
Cldn11,2569.7025836232788,0.0,-1.0451543,-1
Slc7a14,60.92463200516095,5.090177605900923e-13,-0.78850895,-1
Gm15496,26.081353144763295,9.310791853529578e-06,-1.2554716,-1
Kcnmb2,8.800297590793951,0.0269704605533832,0.30808663,0
Zmat3,10.040161223103118,0.015546575478391554,-0.25106257,0
Pik3ca,12.490953979583184,0.00515931915054549,0.08962828,0
Zfp639,18.202796067932887,0.00037450025718748024,-0.17564738,0
Mfn1,25.69322476210777,1.1207583745555059e-05,-0.19060837,0
Gnb4,145.07851636774484,6.1585331035308185e-31,-0.5257181,-1
Actl6a,34.8121089789877,1.4774525035701677e-07,-0.12245898,0
Mrpl47,0.2796220780422661,0.9032489674974452,-0.0727568,0
Ndufb5,162.25727316741433,1.2754441052838849e-34,-0.9936626,-1
Usp13,105.76941624951024,1.5220971848934373e-22,-0.7168085,-1
Pex5l,78.7066334355444,8.699458228845188e-17,0.07690838,0
4930419G24Rik,34.74760141616699,1.5231301199449792e-07,-0.23041858,0
Ttc14,38.235789635087976,2.8473995665723635e-08,0.0121587,0
Ccdc39,14.312443304176902,0.0022314463408863805,-0.39288318,0
Fxr1,21.591634760906576,7.75239097864071e-05,0.05692459,0
Dnajc19,36.865954344609094,5.5030299294904887e-08,0.14248587,0
Gm20515,12.301465744507686,0.005624078259123988,-0.29521033,0
Sox2,45.875586169422974,7.297988760947705e-10,0.2593364,0
Atp11b,22.820023961073417,4.361716614368699e-05,-0.09097922,0
Dcun1d1,10.145638674400614,0.01483629562208827,0.11089696,0
Gm15952,8.982954742264708,0.024861759014493848,-0.29626483,0
Mccc1,3.4003548378410313,0.2699987352792713,-0.07967614,0
Mccc1os,2.834215576007977,0.339143280838648,-0.1696995,0
Acad9,0.1593244373201109,0.945057773243161,-0.07288242,0
Anxa5,8.05020064712046,0.037545319622450495,-0.13201115,0
Exosc9,2.571238212624605,0.37606183785239045,-0.12227168,0
Bbs7,0.46652855703486257,0.8467259394217035,0.007623762,0
Trpc3,18.200068570974242,0.0003749405194553302,-0.21576814,0
4932438A13Rik,77.91156094381242,1.2830057133680663e-16,0.177715,0
Cetn4,0.726600709912131,0.7676867910402104,-0.52436984,0
Bbs12,3.1530827113636386,0.2986548807852445,-0.2724936,0
Fgf2,1.6262561372853064,0.5455752943197935,0.080056295,0
Nudt6,0.8004492899757838,0.7470459376575935,-0.1370343,0
Spata5,33.25509103579676,3.089788650148981e-07,0.20950751,0
Spry1,5.4368159301906696,0.11586029760181926,0.25668222,0
Gm5148,16.277900270886782,0.0009104931509026525,0.6444576,1
Ankrd50,1.634527397238125,0.5438067240726889,0.108444214,0
Fat4,18.44425286424792,0.0003343092787384182,-0.21921816,0
Intu,13.87500225432596,0.002724833384130652,0.1702538,0
Hspa4l,3.4871039704601348,0.26035595286525115,0.058828913,0
Plk4,0.12755211731223512,0.9557357385658313,0.10777628,0
Mfsd8,10.923744636598236,0.010448310312141215,0.25846297,0
6430590A07Rik,17.850454375560766,0.0004412282608607362,0.08021801,0
Larp1b,2.103861457099436,0.45292348646946584,0.055175506,0
Pgrmc2,18.68239502208356,0.0002997462518623449,-0.4144969,-1
Jade1,13.065390160177468,0.003957734776073557,0.18040165,0
Sclt1,25.776625531092265,1.0765282564079857e-05,0.25730726,0
D3Ertd751e,43.76496231887588,2.0133889687645735e-09,0.3791972,1
2610316D01Rik,117.09364673970845,5.935398041726178e-25,-0.5169837,-1
Pcdh10,141.53006009343378,3.518287753364394e-30,-0.6614759,-1
1700027H10Rik,4.692951216739943,0.15865922889595493,-1.2658392,0
Slc7a11,13.91282350720392,0.002677601745084508,0.86951965,0
Elf2,70.39046260185164,5.132892964549787e-15,0.29035667,0
Ndufc1,52.55111502523758,2.9819458935482973e-11,-1.0069231,-1
Naa15,39.203705988074965,1.7930144517350124e-08,0.27374354,0
Rab33b,8.763104757730332,0.02739504140679055,-0.11738493,0
Setd7,12.09104321354852,0.006187462841753388,0.050384257,0
5031434O11Rik,16.008006704103426,0.001030113995859602,-0.247189,0
Maml3,385.6913342931233,1.0748016078133051e-82,1.2364382,1
Foxo1,47.84639784139288,2.845065858863078e-10,0.40536574,1
Cog6,3.637420365806505,0.24517911801355408,0.073969424,0
Lhfp,96.28167512501192,1.5929306834880424e-20,-1.6665177,-1
Nhlrc3,1.3098880061052902,0.6153170898960428,-0.011541796,0
Proser1,12.962227305247188,0.004152242125603105,-0.1928047,0
Ufm1,1.8268838896039732,0.5045616695098191,-0.108571246,0
Trpc4,8.998295439497824,0.024696443450901814,0.13018985,0
Postn,2.735388300113595,0.3521119273885644,-1.0858297,0
Supt20,11.067303694249087,0.009807410911403039,0.051274005,0
Exosc8,3.7468776015855547,0.2345463299834308,-0.040368196,0
Alg5,5.309647887710037,0.12227110888079622,-0.17042804,0
Smad9,14.458095124040968,0.002089167619179004,1.017082,0
Rfxap,8.185025571597167,0.03536004432435844,-0.5240929,0
Sertm1,23.246173176479285,3.5665140710764057e-05,-0.7078181,-1
Spg20,54.50906547366744,1.1511617719842422e-11,0.29355922,0
Ccdc169,0.01977622370502446,0.9926725793653379,-0.05195793,0
Dclk1,19.546964792007113,0.00020023620298517604,-0.199015,0
Gm21954,1.2221274591677393,0.6359293569405288,0.17789699,0
Nbea,286.53023260653816,2.496244455025814e-61,0.19835886,0
Commd2,3.255905574758396,0.2863879790977176,-0.20906661,0
Ankub1,276.8008220812014,3.1059338821952645e-59,0.4974913,1
Rnf13,6.082400319699851,0.08819052718248918,-0.01344008,0
Pfn2,43.101796443335594,2.774953703850647e-09,-0.3750126,-1
Tsc22d2,35.7143026742946,9.589404982852275e-08,0.1451832,0
Serp1,1.4509795963294791,0.5830262449660463,0.06596367,0
Eif2a,3.1412447198824576,0.3002570788835313,0.06288163,0
Erich6,1.233258815561437,0.6331089187409445,-0.12261363,0
Siah2,5.241825431838091,0.125909880080462,0.1404825,0
4930593A02Rik,27.234389806916695,5.39931566522816e-06,0.24147262,0
Clrn1,2.535935421499044,0.381649508934364,-0.1815012,0
Med12l,140.2771743663386,6.533603023472691e-30,-0.7494243,-1
P2ry14,44.15247407970172,1.6744599023060679e-09,-1.1981746,-1
P2ry12,7.14667574158801,0.05584277817416537,-0.65802914,0
Mbnl1,211.7608391002436,3.034630256736374e-45,0.28154352,0
Rap2b,11.973556326911947,0.006525395742409269,-0.74914515,0
Arhgef26,1.4274982980133788,0.5878115578825991,-0.09694812,0
Dhx36,7.41757302142232,0.04965956348950299,-0.08536186,0
Gpr149,5.587021653321647,0.10872295057065624,1.238478,0
Mme,3.207108337494954,0.2921433778934657,1.0565568,0
Plch1,8.540795167953688,0.030250634732236367,0.48667976,0
E130311K13Rik,0.5892216683195213,0.8093094696561316,-0.047706917,0
Slc33a1,7.805356864866313,0.04182675843113009,-0.10060251,0
Gmps,10.896643911355559,0.010573293522966331,0.16410056,0
Vmn2r1,1.6944080600749012,0.5323501133674136,1.1579424,0
Kcnab1,1360.296296325308,1.35838740117796e-293,1.2314262,1
A730090N16Rik,10.848751045853087,0.010801188566419711,1.0999905,0
Ssr3,48.493463144620684,2.0898233675011684e-10,-0.48387906,-1
Tiparp,15.685949687246758,0.0011931319241762332,-0.39419544,0
Lekr1,26.986725511473065,6.070274074330848e-06,-0.002744356,0
Ccnl1,5.918416488613744,0.09450001972950114,-0.031957548,0
Rsrc1,142.18415282780194,2.5477619888743038e-30,0.29844272,0
Mlf1,4.211647429724845,0.19341018763591886,-0.26750895,0
Gfm1,3.910753171119404,0.2194935225098487,0.17960937,0
Lxn,13.684690933133021,0.0029724546192331992,-0.9802851,0
Mfsd1,15.332581598942305,0.0014026103663887888,-0.33274928,0
Schip1,197.88275360355513,2.897911764465714e-42,0.2616548,0
